bot,comment,server_name,namespace,timestamp,title,type,user,wiki,log_type,minor,length_old,length_new
False,+[[Category:Mexican telenovela actresses]]; +[[Category:21st-century Mexican actresses]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605467313,Christina Pastor,edit,Bamyers99,enwiki,unknown,False,3444,3357
False,"[[:Christina Pastor]] added to category, [[Special:WhatLinksHere/Christina Pastor|this page is included within other pages]]",en.wikipedia.org,14,1605467313,Category:Mexican telenovela actresses,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,"[[:Christina Pastor]] added to category, [[Special:WhatLinksHere/Christina Pastor|this page is included within other pages]]",en.wikipedia.org,14,1605467313,Category:21st-century Mexican actresses,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,/* Japan */,en.wikipedia.org,0,1605467316,Daihatsu,edit,Regushee,enwiki,unknown,False,31044,31048
False,/* Politics */ Added councillors with citation for official source.,en.wikipedia.org,0,1605467323,"Chapel Langley, Luton",edit,The genome,enwiki,unknown,False,1969,2218
False,/* Coaches Poll */,en.wikipedia.org,0,1605467326,1990–91 NCAA Division I men's basketball rankings,edit,Mooreux,enwiki,unknown,False,58700,59034
False,/* External links */,en.wikipedia.org,0,1605467324,Comrat,edit,MirkoS18,enwiki,unknown,False,11552,11592
False,fix cat,en.wikipedia.org,0,1605467326,Jay McCallum,edit,UnitedStatesian,enwiki,unknown,False,7782,7817
False,/* Creation of office */,en.wikipedia.org,0,1605467327,Constable of Chester,edit,DrKay,enwiki,unknown,True,20966,20968
False,"[[:Jay McCallum]] added to category, [[Special:WhatLinksHere/Jay McCallum|this page is included within other pages]]",en.wikipedia.org,14,1605467326,Category:Louisiana Republicans,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,I added a precision,en.wikipedia.org,0,1605467329,Meritxell Mateu i Pi,edit,81.185.160.78,enwiki,unknown,False,1589,1645
False,Undid revision 988800345 by [[Special:Contributions/71.93.11.36|71.93.11.36]] ([[User talk:71.93.11.36|talk]]): Dumping raw data is not helpful,en.wikipedia.org,0,1605467330,"Prosser, Washington",edit,SounderBruce,enwiki,unknown,False,21224,20807
False,/* Examples */ Simplify,en.wikipedia.org,0,1605467331,Anti-submarine missile,edit,Trigenibinion,enwiki,unknown,False,3955,3961
True,Report for disneyxd.it (Redirect addition by 106.204.195.21 - Autoclosed: none left ),en.wikipedia.org,4,1605467330,Wikipedia:WikiProject Spam/LinkReports/disneyxd.it,edit,COIBot,enwiki,unknown,False,2705,3757
False,,en.wikipedia.org,2,1605467332,User:Arianna Tepes,log,Arianna Tepes,enwiki,newusers,unknown,-999,-999
False,"[[:Prosser, Washington]] added to category, [[Special:WhatLinksHere/Prosser, Washington|this page is included within other pages]]",en.wikipedia.org,14,1605467330,Category:Articles with unsourced statements from November 2020,categorize,SounderBruce,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,2,1605467337,User:Ttocserp/Embanking (Thames),edit,Ttocserp,enwiki,unknown,False,22482,22480
True,XWikiReport created in [[Wikipedia:WikiProject_Spam/LinkReports/disneyxd.it|disneyxd.it]] - XWiki link additions by 106.204.195.21 - Autoclosed: none left  - T: 3; X: 0; L: 0; R: 3; IP: 0; P: 0; M: 0; R: 0,en.wikipedia.org,4,1605467338,Wikipedia:WikiProject Spam/LinkReports,edit,COIBot,enwiki,unknown,False,46737,46876
False,/* 2020 */ Added Wales result.,en.wikipedia.org,0,1605467340,Republic of Ireland national football team 2020s results,edit,SteveMc25,enwiki,unknown,False,6217,6413
False,,en.wikipedia.org,0,1605467348,Irv Gotti Presents: The Murderers,edit,46.173.4.104,enwiki,unknown,False,14093,14094
False,Reverted edits by [[Special:Contribs/Coficonspiracy|Coficonspiracy]] ([[User talk:Coficonspiracy|talk]]) to last version by JDspeeder1,en.wikipedia.org,0,1605467355,MRC-5,edit,Sjö,enwiki,unknown,True,2389,2296
False,/* Mike Majlak */,en.wikipedia.org,4,1605467360,Wikipedia:Articles for deletion/Mike Majlak,edit,Kieran207,enwiki,unknown,False,5041,5181
False,/* Uncontroversial technical requests */,en.wikipedia.org,4,1605467362,Wikipedia:Requested moves/Technical requests,edit,CuriousGolden,enwiki,unknown,False,2472,2926
False,removed [[Category:Macedonian people of Swedish descent]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605467362,David Mitov Nilsson,edit,UnitedStatesian,enwiki,unknown,False,4469,4419
False,"[[:David Mitov Nilsson]] removed from category, [[Special:WhatLinksHere/David Mitov Nilsson|this page is included within other pages]]",en.wikipedia.org,14,1605467362,Category:Macedonian people of Swedish descent,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,anonymous username,en.wikipedia.org,2,1605467368,User:MadisonWI1999,log,Katiepollock,enwiki,newusers,unknown,-999,-999
False,removed [[Category:Chester Castle]] using [[WP:HC|HotCat]]: red category,en.wikipedia.org,0,1605467369,Constable of Chester,edit,DrKay,enwiki,unknown,False,20968,20940
False,"[[:Constable of Chester]] removed from category, [[Special:WhatLinksHere/Constable of Chester|this page is included within other pages]]",en.wikipedia.org,14,1605467369,Category:Chester Castle,categorize,DrKay,enwiki,unknown,unknown,-999,-999
False,/* Most-capped players */,en.wikipedia.org,0,1605467370,Wales national football team,edit,Liverpool445,enwiki,unknown,True,67674,67674
False,/* External links */,en.wikipedia.org,0,1605467370,Eupen,edit,MirkoS18,enwiki,unknown,False,11514,11554
False,General note: Unconstructive editing on [[:MRC-5]].,en.wikipedia.org,3,1605467376,User talk:Coficonspiracy,new,Sjö,enwiki,unknown,False,-999,596
False,/* Customers */ WP:DASH,en.wikipedia.org,0,1605467380,Mavenir,edit,Ynhockey,enwiki,unknown,True,16550,16566
False,,en.wikipedia.org,4,1605467383,Wikipedia:Administrators' noticeboard/Incidents,edit,Shakshak31,enwiki,unknown,False,219626,219755
False,Undid revision 988739920 by [[Special:Contributions/86.26.76.52|86.26.76.52]] ([[User talk:86.26.76.52|talk]]): not a reference,en.wikipedia.org,0,1605467388,373,edit,Certes,enwiki,unknown,False,2812,2794
False,"/* Is it a NPOV violation to say Joe Biden won the 2020 election? */ This is the fifth election Wikipedia has been through, and we have never waited for the Electoral College to meet before reflecting the reporting of sources on the winner of an election. I think we would need a fairly definitive consensus to break with that precedent.",en.wikipedia.org,4,1605467388,Wikipedia:Neutral point of view/Noticeboard,edit,BD2412,enwiki,unknown,False,85961,86633
False,add wikipedia links,en.wikipedia.org,0,1605467399,Green Building XML,edit,Ruijis,enwiki,unknown,True,2446,2505
False,,en.wikipedia.org,0,1605467403,Dachau liberation reprisals,edit,Alefbeis,enwiki,unknown,False,25740,25760
False,/* Regular */,en.wikipedia.org,0,1605467403,Wentworth (season 3),edit,213.205.192.28,enwiki,unknown,False,28850,28878
False,"removed [[Category:Media in Butte, Montana]]; added [[Category:Mass media in Butte, Montana]] using [[WP:HC|HotCat]]",en.wikipedia.org,0,1605467410,The Montana Standard,edit,UnitedStatesian,enwiki,unknown,False,2161,2166
False,"[[:The Montana Standard]] added to category, [[Special:WhatLinksHere/The Montana Standard|this page is included within other pages]]",en.wikipedia.org,14,1605467410,"Category:Mass media in Butte, Montana",categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,"[[:The Montana Standard]] removed from category, [[Special:WhatLinksHere/The Montana Standard|this page is included within other pages]]",en.wikipedia.org,14,1605467410,"Category:Media in Butte, Montana",categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* External links */,en.wikipedia.org,0,1605467405,"Karyes, Mount Athos",edit,MirkoS18,enwiki,unknown,False,3895,3934
False,,en.wikipedia.org,4,1605467411,Wikipedia:Administrators' noticeboard/Incidents,edit,Shakshak31,enwiki,unknown,False,219755,219849
False,coords,en.wikipedia.org,0,1605467414,Parque la Junta,edit,NatureBoyMD,enwiki,unknown,False,2076,2116
True,Report for telesurtv.net (Redirect addition by 211.216.236.40 Autostale: too many records ),en.wikipedia.org,4,1605467415,Wikipedia:WikiProject Spam/LinkReports/telesurtv.net,edit,COIBot,enwiki,unknown,False,1765,1704
False,[[:Parque la Junta]] added to category,en.wikipedia.org,14,1605467414,Category:Infobox mapframe without OSM relation ID on Wikidata,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
False,[[:Parque la Junta]] added to category,en.wikipedia.org,14,1605467414,Category:Coordinates not on Wikidata,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
False,[[:Parque la Junta]] added to category,en.wikipedia.org,14,1605467414,Category:Pages using the Kartographer extension,categorize,NatureBoyMD,enwiki,unknown,unknown,-999,-999
False,/* Weapons by country */ Simplify,en.wikipedia.org,0,1605467418,Man-portable air-defense system,edit,Trigenibinion,enwiki,unknown,False,27597,27604
False,/* External links */,en.wikipedia.org,0,1605467419,Stingray (film),edit,Dimadick,enwiki,unknown,False,10383,10414
False,"[[:Stingray (film)]] added to category, [[Special:WhatLinksHere/Stingray (film)|this page is included within other pages]]",en.wikipedia.org,14,1605467419,Category:Films about drugs,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
True,XWikiReport created in [[Wikipedia:WikiProject_Spam/LinkReports/telesurtv.net|telesurtv.net]] - XWiki link additions by 211.216.236.40 Autostale: too many records  - T: 2; X: 0; L: 0; R: 2; IP: 0; P: 0; M: 0; R: 0,en.wikipedia.org,4,1605467423,Wikipedia:WikiProject Spam/LinkReports,edit,COIBot,enwiki,unknown,False,46876,47019
False,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Newspaper in Butte, Montana"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])",en.wikipedia.org,0,1605467423,The Montana Standard,edit,UnitedStatesian,enwiki,unknown,False,2166,2216
False,"[[:The Montana Standard]] added to category, [[Special:WhatLinksHere/The Montana Standard|this page is included within other pages]]",en.wikipedia.org,14,1605467423,Category:Articles with short description,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,"[[:The Montana Standard]] added to category, [[Special:WhatLinksHere/The Montana Standard|this page is included within other pages]]",en.wikipedia.org,14,1605467423,Category:Short description matches Wikidata,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* Players with 50 or more caps */,en.wikipedia.org,0,1605467426,Wales national football team,edit,Liverpool445,enwiki,unknown,True,67674,67674
False,/* Politics */ Updated councillors with citation for official source.,en.wikipedia.org,0,1605467433,Hockwell Ring,edit,The genome,enwiki,unknown,False,4984,5010
False,"@[[User:ProjectELT1711|ProjectELT1711]]: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]] (using [[User:DannyS712/Draft no cat|Draft no cat]] v1.5). The easiest way to do this is by converting them to links, by adding a colon: ""[[Category:"" → ""[[:Category:""",en.wikipedia.org,2,1605467441,User:ProjectELT1711,edit,UnitedStatesian,enwiki,unknown,True,288,291
False,[[:User:ProjectELT1711]] removed from category,en.wikipedia.org,14,1605467441,Category:Motorsports,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,[[:User:ProjectELT1711]] removed from category,en.wikipedia.org,14,1605467441,Category:Sports,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,[[:User:ProjectELT1711]] removed from category,en.wikipedia.org,14,1605467441,Category:Motorsports in fiction,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* Julius and Ethel Rosenberg */ RS cited does not say she was the main or a major agent of recruitment,en.wikipedia.org,0,1605467448,Venona project,edit,HouseOfChange,enwiki,unknown,False,59343,59739
False,added [[Category:Living people]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605467452,Rio Yañez,edit,Bamyers99,enwiki,unknown,False,4163,4202
False,"[[:Rio Yañez]] added to category, [[Special:WhatLinksHere/Rio Yañez|this page is included within other pages]]",en.wikipedia.org,14,1605467452,Category:Living people,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,"[[:Rio Yañez]] added to category, [[Special:WhatLinksHere/Rio Yañez|this page is included within other pages]]",en.wikipedia.org,14,1605467452,Category:American artist stubs,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,"[[:Rio Yañez]] removed from category, [[Special:WhatLinksHere/Rio Yañez|this page is included within other pages]]",en.wikipedia.org,14,1605467452,Category:Artist stubs,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,/* Wikipedia */,en.wikipedia.org,2,1605467457,User:Mmitchell10,edit,Mmitchell10,enwiki,unknown,False,9043,9021
False,[[:User:Mmitchell10]] added to category,en.wikipedia.org,14,1605467457,Category:Exopedianist Wikipedians,categorize,Mmitchell10,enwiki,unknown,unknown,-999,-999
False,/* Top goalscorers */,en.wikipedia.org,0,1605467461,Wales national football team,edit,Liverpool445,enwiki,unknown,True,67674,67675
False,"@[[User:Mktkiaa|Mktkiaa]]: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]] (using [[User:DannyS712/Draft no cat|Draft no cat]] v1.5). The easiest way to do this is by converting them to links, by adding a colon: ""[[Category:"" → ""[[:Category:""",en.wikipedia.org,2,1605467465,User:Mktkiaa/sandbox,edit,UnitedStatesian,enwiki,unknown,True,65,66
False,[[:User:Mktkiaa/sandbox]] removed from category,en.wikipedia.org,14,1605467465,Category:Name,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,/* Early life */,en.wikipedia.org,0,1605467467,Herculine Barbin,edit,ItsKesha,enwiki,unknown,True,10832,10833
False,"/* Wednesday, October 19 */ Expanding article",en.wikipedia.org,0,1605467468,John Brown's raid on Harpers Ferry,edit,Deisenbe,enwiki,unknown,False,67326,67682
False,/* External links */,en.wikipedia.org,0,1605467467,Nakhchivan (city),edit,MirkoS18,enwiki,unknown,False,35361,35401
False,/* Corporate voicemail */ fixed links to Nortel,en.wikipedia.org,0,1605467475,Voicemail,edit,Ynhockey,enwiki,unknown,False,57377,57373
False,/* Magic career */,en.wikipedia.org,0,1605467478,Harry Houdini,edit,78.151.153.101,enwiki,unknown,False,103073,103087
False,/* 2020 */ Added Ireland result.,en.wikipedia.org,0,1605467474,Wales national football team,edit,SteveMc25,enwiki,unknown,False,67675,67891
False,Images,en.wikipedia.org,0,1605467476,Fritz Siebel,edit,Rickjpelleg,enwiki,unknown,True,8995,9116
False,,en.wikipedia.org,2,1605467480,User:Bh597/Hassanamisco Nipmuc,edit,Bh597,enwiki,unknown,True,21069,21664
False,,en.wikipedia.org,0,1605467480,The Card Players,edit,108.210.176.101,enwiki,unknown,False,18647,18717
False,,en.wikipedia.org,0,1605467480,Shazam! (film),edit,181.97.227.112,enwiki,unknown,False,98089,98103
False,add about its Azeri-majority,en.wikipedia.org,0,1605467483,"Qaradağlı, Khojavend",edit,CuriousGolden,enwiki,unknown,False,2704,3068
False,/* Geography */ piped link,en.wikipedia.org,0,1605467484,"Hydro, Oklahoma",edit,Hushpuckena,enwiki,unknown,False,10154,10180
False,"@[[User:Nirmaljoshi|Nirmaljoshi]]: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]] (using [[User:DannyS712/Draft no cat|Draft no cat]] v1.5). The easiest way to do this is by converting them to links, by adding a colon: ""[[Category:"" → ""[[:Category:""",en.wikipedia.org,2,1605467485,User:Nirmaljoshi/sandbox/biography,edit,UnitedStatesian,enwiki,unknown,True,4121,4122
False,,en.wikipedia.org,2,1605467487,User:Aspeckofdust,log,Aspeckofdust,enwiki,newusers,unknown,-999,-999
False,"[[:User:Nirmaljoshi/sandbox/biography]] removed from category, [[Special:WhatLinksHere/User:Nirmaljoshi/sandbox/biography|this page is included within other pages]]",en.wikipedia.org,14,1605467485,Category:Nepalese Writer,categorize,UnitedStatesian,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,100,1605467492,Portal:Current events/2020 November 15,edit,Jim Michael,enwiki,unknown,False,2937,2941
False,/* Given name */,en.wikipedia.org,0,1605467495,Lorne,edit,2600:387:0:80D:0:0:0:C4,enwiki,unknown,False,3906,3963
False,/* External links */,en.wikipedia.org,0,1605467499,Namur,edit,MirkoS18,enwiki,unknown,False,13819,13859
